DATE_TIME,PLANT_ID_x,DC_POWER,AC_POWER,PLANT_ID_y,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 15:45:00,181962044,123402.870714,26068.084642728572,181962044,1566.1069094000006,1955.7077283333333,18.740592390666666
2020-05-15 16:00:00,181962044,123307.28428528571,24599.922261919048,181962044,1564.9877734712645,1944.1529987126435,17.790211097241375
2020-05-15 16:15:00,181962044,109901.03642842858,19970.34023812381,181962044,1555.9678067999998,1824.9999284,14.432867518666663
2020-05-15 16:30:00,181962044,113389.74047633333,19351.490952266668,181962044,1553.5078276666668,1800.599623533333,14.010316451999998
2020-05-15 16:45:00,181962044,87510.996429,17197.21285723333,181962044,1543.2900889747127,1762.1704540505748,12.333217024965515
2020-05-15 17:00:00,181962044,56303.02214271429,11169.255238052381,181962044,1527.8153118380953,1673.0241060761903,8.15350503942857
2020-05-15 17:15:00,181962044,53987.91023980953,9059.70154767619,181962044,1516.4070310298853,1605.7024330068966,6.773738288988504
2020-05-15 17:30:00,181962044,28339.879999666668,4591.516666699999,181962044,1501.3173274,1540.3817747999997,3.3874211228
2020-05-15 17:45:00,181962044,12239.023333333333,1921.44535715,181962044,1474.9574990712647,1442.1915197471264,1.4642800164413783
2020-05-15 18:00:00,181962044,7050.24,1154.8901190533334,181962044,1441.0038568095238,1394.2135034666667,0.8896836522619034
2020-05-15 18:15:00,181962044,2533.195952348095,534.451785715,181962044,1391.0246885333333,1345.434946937931,0.431678484114482
2020-05-15 18:30:00,181962044,51.731904761904765,49.902857142857144,181962044,1364.9100879333332,1297.7714581333332,0.0995707261222652
2020-05-15 18:45:00,181962044,0.0,0.0,181962044,1341.5080353931032,1254.5139317333333,0.0
2020-05-15 19:00:00,148882036,0.0,0.0,148882036,1101.143406266667,1023.5084046,0.0
2020-05-15 19:15:00,148882036,0.0,0.0,148882036,1085.708029737931,1003.3577767034483,0.0
2020-05-15 19:30:00,148882036,0.0,0.0,148882036,1077.5364153333335,1006.6807056666667,0.0017553586399999999
2020-05-15 19:45:00,148882036,0.0,0.0,148882036,1026.1389092229886,951.5411740551724,0.001403078656
2020-05-15 20:00:00,148882036,0.0,0.0,148882036,1009.125456,908.6631480666666,0.0
2020-05-15 20:15:00,148882036,0.0,0.0,148882036,1005.3182888666666,894.2375726666667,0.0
2020-05-15 20:30:00,148882036,0.0,0.0,148882036,984.3298747816092,889.7067792735633,0.0
2020-05-15 20:45:00,148882036,0.0,0.0,148882036,991.5677752965515,930.5344420045976,0.0026493767868963998
2020-05-15 21:00:00,148882036,0.0,0.0,148882036,970.5281733333334,930.8403811999999,0.0
2020-05-15 21:15:00,181962044,0.0,0.0,181962044,1124.1767709333333,1073.0273715333335,0.0
2020-05-15 21:30:00,181962044,0.0,0.0,181962044,1114.2639144367815,1059.7978041149424,0.0
2020-05-15 21:45:00,181962044,0.0,0.0,181962044,1111.8223805333332,1054.7865188666667,0.0
2020-05-15 22:00:00,181962044,0.0,0.0,181962044,1112.1377652216747,1052.1164734630543,0.0
2020-05-15 22:15:00,181962044,0.0,0.0,181962044,1110.4165057333335,1047.3946603999998,0.0
2020-05-15 22:30:00,181962044,0.0,0.0,181962044,1107.3391032,1048.9255714666667,0.0
2020-05-15 22:45:00,181962044,0.0,0.0,181962044,1104.4573472229886,1052.9664323908044,0.0
2020-05-15 23:00:00,181962044,0.0,0.0,181962044,1098.8012809835163,1050.9644522747253,0.0
2020-05-15 23:30:00,90992022,0.0,0.0,90992022,592.9389057777777,551.7863388888888,0.0
2020-05-15 23:45:00,90992022,0.0,0.0,90992022,588.628301724138,545.9186426896551,0.0
2020-05-16 00:00:00,90992022,0.0,0.0,90992022,583.6117422666667,537.5318094666667,0.0
2020-05-16 00:15:00,90992022,0.0,0.0,90992022,587.1208776551724,539.6411255172414,0.0
2020-05-16 00:30:00,90992022,0.0,0.0,90992022,585.9266123333333,543.1459271333332,0.0
2020-05-16 00:45:00,90992022,0.0,0.0,90992022,586.8846661333333,547.3696880666668,0.0
2020-05-16 01:00:00,90992022,0.0,0.0,90992022,581.6900304827586,540.1837926896552,0.0
2020-05-16 01:15:00,90992022,0.0,0.0,90992022,576.2469239999999,530.5788869333333,0.0
2020-05-16 01:30:00,90992022,0.0,0.0,90992022,572.0743622758619,526.5676285517243,0.0
2020-05-16 01:45:00,90992022,0.0,0.0,90992022,571.0008201333333,527.4323413333334,0.0
2020-05-16 02:00:00,173692042,0.0,0.0,173692042,999.7627782758619,924.6298944827587,0.0
2020-05-16 02:15:00,181962044,0.0,0.0,181962044,1036.2876546,951.5348494666666,0.0
2020-05-16 02:30:00,181962044,0.0,0.0,181962044,1027.4699770436782,936.178253291954,0.0
2020-05-16 02:45:00,181962044,0.0,0.0,181962044,1020.5125333333334,931.0293094666666,0.0
2020-05-16 03:00:00,181962044,0.0,0.0,181962044,1020.4660502666667,933.4344844,0.0
2020-05-16 03:15:00,181962044,0.0,0.0,181962044,1013.368539434483,928.8451585195402,0.0
2020-05-16 03:30:00,181962044,0.0,0.0,181962044,1013.4899199333332,930.4668032,0.0
2020-05-16 03:45:00,181962044,0.0,0.0,181962044,1016.9256044781608,932.521825121839,0.0
2020-05-16 04:00:00,181962044,0.0,0.0,181962044,1012.080484590476,938.4956114285714,0.0
2020-05-16 04:15:00,181962044,0.0,0.0,181962044,1005.9885844091953,934.978475402299,0.0
2020-05-16 04:30:00,181962044,0.0,0.0,181962044,1008.7826855333332,937.7938445333333,0.0
2020-05-16 04:45:00,181962044,0.0,0.0,181962044,1009.3443521333334,935.9545521333332,0.0
2020-05-16 05:00:00,181962044,0.0,0.0,181962044,1000.7519492413794,927.337018262069,0.0
2020-05-16 05:15:00,181962044,0.0,0.0,181962044,1000.4373353333332,918.7741464000001,0.0
2020-05-16 05:30:00,181962044,0.0,0.0,181962044,1001.7636776045975,921.7999378942529,0.0
2020-05-16 05:45:00,181962044,0.0,0.0,181962044,1005.6812604666666,925.3542122,0.0356136994444
2020-05-16 06:00:00,181962044,1444.611190477619,411.83440476290474,181962044,1011.2925254666666,934.4635755714286,0.4233822142419034
2020-05-16 06:15:00,181962044,8508.1792856,1721.3566666666666,181962044,1008.211070937931,948.4927409517243,1.2939075335494241
2020-05-16 06:30:00,181962044,17423.47619054762,3341.7342857185713,181962044,1024.6055526666667,992.4449208666666,2.4296922385999977
2020-05-16 06:45:00,181962044,27627.923807666666,5130.388452266667,181962044,1044.8648450988505,1048.2662578160919,3.6701842832321807
2020-05-16 07:00:00,181962044,37853.939523095236,6963.57238092381,181962044,1065.3325188000001,1111.730224,5.1953820497333325
2020-05-16 07:15:00,181962044,48885.176905333334,9682.979761904762,181962044,1082.8170056000001,1152.2338404183909,7.389851046321836
2020-05-16 07:30:00,181962044,63001.262143,13747.065476233332,181962044,1104.0512640666666,1201.7338849999999,10.764187140666667
2020-05-16 07:45:00,181962044,83823.96809466666,15729.35238085238,181962044,1125.3892966380952,1368.7701977714285,12.089617548380954
2020-05-16 08:00:00,181962044,104296.11619133333,20791.344761933335,181962044,1145.4489803862068,1504.9308202436785,16.24729014257471
2020-05-16 08:15:00,181962044,118933.18976347618,23741.252976161904,181962044,1177.9029687333332,1656.8095800666667,18.229410496
2020-05-16 08:30:00,181962044,146073.72214214285,27986.00571437143,181962044,1204.6350614390803,1804.9309635310344,21.50539426073563
2020-05-16 08:45:00,181962044,159019.32452466668,30144.010118933333,181962044,1231.7889378666666,1898.4922909333334,23.078933174
2020-05-16 09:00:00,181962044,159599.36261961906,32051.82440484762,181962044,1241.696304832184,1925.6994929333334,24.589158327218392
2020-05-16 09:15:00,181962044,147569.54761890476,32035.02500002857,181962044,1263.4227584,1989.0527477333328,24.753526225999998
2020-05-16 09:30:00,181962044,150974.23737966668,33444.47178567143,181962044,1283.2783025333333,2071.9717340666666,25.80940568066667
2020-05-16 09:45:00,181962044,182280.99738009524,36439.251904819044,181962044,1301.2170611632182,2157.9883422988505,29.291452862390795
2020-05-16 10:00:00,181962044,179442.32738166666,33241.59583323333,181962044,1320.7540998666668,2265.0833245333333,28.87517347
2020-05-16 10:15:00,181962044,175605.8252388095,33555.910238152384,181962044,1339.9216109064039,2269.592683448276,29.05221423364532
2020-05-16 10:30:00,181962044,223469.48405290477,36424.06357132857,181962044,1364.7635906666665,2386.1452002666665,34.07524358333333
2020-05-16 10:45:00,181962044,200137.29999957143,34547.289047561906,181962044,1378.4264056781608,2421.363770137931,32.554736064045976
2020-05-16 11:00:00,181962044,194915.22357242857,34495.66595242381,181962044,1392.7449998,2437.3978273333337,32.892654519999994
2020-05-16 11:15:00,181962044,185131.35190790475,33729.05738085238,181962044,1412.4591257333334,2441.334357733333,32.399332474666664
2020-05-16 11:30:00,181962044,175926.995001,33274.2667857,181962044,1419.4434269931035,2411.4277938160917,32.43832281471265
2020-05-16 11:45:00,181962044,212454.10880938094,36124.37142844286,181962044,1437.163224933333,2439.163631666667,35.472944107333326
2020-05-16 12:00:00,181962044,214537.66642885713,35137.08297611905,181962044,1459.0656125011492,2554.3781595402297,36.1195701315862
2020-05-16 12:15:00,181962044,178598.49619061904,29513.42238088095,181962044,1468.188800780952,2438.579912057143,25.17162184323809
2020-05-16 12:30:00,181962044,244624.97499757144,37937.86571361429,181962044,1465.6698173333334,2341.7617087333333,32.979795068
2020-05-16 12:45:00,181962044,256461.36071571428,34783.54857071429,181962044,1471.693249324138,2380.537708216092,28.584365774850575
2020-05-16 13:00:00,181962044,207750.8483331905,34713.01452386667,181962044,1470.3426716,2344.3276413333333,29.443302812000002
2020-05-16 13:15:00,181962044,250332.68762761905,39012.302144,181962044,1487.6841839402298,2348.1486697103446,31.14851303135632
2020-05-16 13:30:00,181962044,203525.72642585714,35655.73047616191,181962044,1491.1656415333332,2355.8420600000004,31.356605169999998
2020-05-16 13:45:00,181962044,165905.2628572857,25534.865476161904,181962044,1479.9216278000001,2204.605520333333,20.910503305999995
2020-05-16 14:00:00,181962044,152280.797858,27227.703095066667,181962044,1465.068415926437,2089.6101463954024,23.536848578896553
2020-05-16 14:15:00,181962044,206759.48119161904,36855.078095238096,181962044,1475.3178219999998,2105.5253494000003,28.81556830533333
2020-05-16 14:30:00,181962044,182953.3866675238,34651.85321425714,181962044,1487.2608218177343,2195.889182576355,29.304778471083743
2020-05-16 14:45:00,181962044,174277.45071442856,29218.170833376193,181962044,1482.4338701333336,2058.7623466666664,21.538957388666667
2020-05-16 15:00:00,181962044,171672.76738052382,29073.18440467619,181962044,1474.9274811333335,1991.3305507333332,20.83325487466666
2020-05-16 15:15:00,181962044,140350.42095266667,22382.737976233333,181962044,1467.1945583356323,1909.850469595402,15.924742290068963
2020-05-16 15:30:00,181962044,123966.49095423809,23266.46047634762,181962044,1471.0361665999997,1881.5198944666663,16.35423605933333
2020-05-16 15:45:00,181962044,94950.87523738095,18229.539523909523,181962044,1461.6554704045975,1782.7267025839078,12.607956830206895
2020-05-16 16:00:00,181962044,81535.46952523809,14415.376666523809,181962044,1456.1590626,1702.8577470666664,9.899274586666666
2020-05-16 16:15:00,181962044,69697.65285542858,13034.478214342857,181962044,1448.3084518896555,1643.797574542529,9.044553354896552
2020-05-16 16:30:00,181962044,60830.581667666665,9168.562023966666,181962044,1433.6850881047617,1608.3050119714287,6.432467379904759
2020-05-16 16:45:00,181962044,50905.50142957143,6914.113571342857,181962044,1396.3673584666667,1503.7082646666665,4.776060792066665
2020-05-16 17:00:00,181962044,46071.51380895238,6988.3772620190475,181962044,1392.7952352321838,1486.0973076045977,4.902028985788504
2020-05-16 17:15:00,181962044,36239.580239809526,4405.542380880953,181962044,1394.3485372666667,1440.0802944000002,3.0767780160333325
2020-05-16 17:30:00,181962044,26232.839048333335,2855.6167856714287,181962044,1375.5365272000001,1333.5610449333333,1.8723845186933303
2020-05-16 17:45:00,181962044,16703.984047733335,1767.1284523766667,181962044,1354.6478301931036,1257.3851424781606,1.1694252181308027
2020-05-16 18:00:00,181962044,8643.622142742857,850.510952392381,181962044,1318.2563379333333,1206.4867041333332,0.5766829933333326
2020-05-16 18:15:00,181962044,2770.2678569,267.32500001,181962044,1288.4177985471265,1170.1876733977012,0.20327401566367723
2020-05-16 18:30:00,181962044,0.0,0.0,181962044,1279.6218915333332,1148.003926666667,0.03326524267528
2020-05-16 18:45:00,181962044,0.0,0.0,181962044,1281.3520661333332,1128.5460391333334,0.014662796448665201
2020-05-16 19:00:00,181962044,0.0,0.0,181962044,1287.9412948719212,1168.348107142857,0.0313849245903446
2020-05-16 19:15:00,181962044,0.0,0.0,181962044,1274.3125802000002,1195.0186116,0.001913762292933333
2020-05-16 19:30:00,181962044,0.0,0.0,181962044,1262.6836740643678,1186.3617120413794,0.0
2020-05-16 19:45:00,181962044,0.0,0.0,181962044,1246.8840802,1173.8263489333333,0.0
2020-05-16 20:00:00,181962044,0.0,0.0,181962044,1225.495390786207,1151.3166612275863,0.0
2020-05-16 20:15:00,181962044,0.0,0.0,181962044,1207.9746462666667,1126.0012008666667,0.0
2020-05-16 20:30:00,181962044,0.0,0.0,181962044,1203.1619438666667,1112.5125220000002,0.0
2020-05-16 20:45:00,181962044,0.0,0.0,181962044,1202.796497408867,1107.3230058325123,0.0
2020-05-16 21:00:00,181962044,0.0,0.0,181962044,1200.9147017999999,1104.9663826666665,0.0
2020-05-16 21:15:00,181962044,0.0,0.0,181962044,1192.9948779264366,1101.4887574482757,0.0
2020-05-16 21:30:00,181962044,0.0,0.0,181962044,1181.2687443333332,1087.8557961333333,0.0
2020-05-16 21:45:00,181962044,0.0,0.0,181962044,1174.6878762666665,1079.5632781999998,0.0
2020-05-16 22:00:00,181962044,0.0,0.0,181962044,1172.8626065655174,1078.3379820551725,0.0
2020-05-16 22:15:00,181962044,0.0,0.0,181962044,1165.473457133333,1075.9942328666668,0.0
2020-05-16 22:30:00,181962044,0.0,0.0,181962044,1164.3607249747126,1093.403358767816,0.0
2020-05-16 22:45:00,181962044,0.0,0.0,181962044,1159.4318455238094,1096.5068074190476,0.0
2020-05-16 23:00:00,181962044,0.0,0.0,181962044,1143.7832202942527,1086.1949124045977,0.0
2020-05-16 23:15:00,181962044,0.0,0.0,181962044,1133.5595106,1075.8199855333335,0.0
2020-05-16 23:30:00,181962044,0.0,0.0,181962044,1127.5233845333332,1064.379602,0.0
2020-05-16 23:45:00,181962044,0.0,0.0,181962044,1117.052926151724,1042.5386718114942,0.0
2020-05-17 00:00:00,181962044,0.0,0.0,181962044,1110.124664,1035.1539322666665,0.0
2020-05-17 00:15:00,181962044,0.0,0.0,181962044,1103.5287381977012,1027.9095064965516,0.0
2020-05-17 00:30:00,181962044,0.0,0.0,181962044,1095.1269897333332,1016.7096023333332,0.0
2020-05-17 00:45:00,181962044,0.0,0.0,181962044,1096.5454896,1014.4449738761906,0.0
2020-05-17 01:00:00,181962044,0.0,0.0,181962044,1092.1264738114942,1009.5306622942529,0.0
2020-05-17 01:15:00,181962044,0.0,0.0,181962044,1084.0358554666666,995.8130886,0.0
2020-05-17 01:30:00,181962044,0.0,0.0,181962044,1080.192681425,993.9324538916667,0.0
2020-05-17 01:45:00,181962044,0.0,0.0,181962044,1068.2552686666666,975.3903133333333,0.0
2020-05-17 02:00:00,181962044,0.0,0.0,181962044,1061.6086719333332,962.4763221333335,0.0
2020-05-17 02:15:00,181962044,0.0,0.0,181962044,1054.3737667264365,957.6570388505747,0.0
2020-05-17 02:30:00,181962044,0.0,0.0,181962044,1048.1549188,950.6965123333334,0.0
2020-05-17 02:45:00,181962044,0.0,0.0,181962044,1046.1827950492611,953.7447135911331,0.0
2020-05-17 03:00:00,181962044,0.0,0.0,181962044,1044.9406506,957.4906931333334,0.0
2020-05-17 03:15:00,181962044,0.0,0.0,181962044,1037.6553190666668,950.0080018,0.0
2020-05-17 03:30:00,181962044,0.0,0.0,181962044,1035.5442370482758,943.7374422666667,0.0
2020-05-17 03:45:00,181962044,0.0,0.0,181962044,1039.7376469333333,954.3473338666666,0.0
2020-05-17 04:00:00,181962044,0.0,0.0,181962044,1039.0646981885056,956.0503493655171,0.0
2020-05-17 04:15:00,181962044,0.0,0.0,181962044,1044.1207304,968.1737757999999,0.000985341355533333
2020-05-17 04:30:00,181962044,0.0,0.0,181962044,1047.088131213793,978.1003084321841,0.0
2020-05-17 04:45:00,181962044,0.0,0.0,181962044,1048.1917702666667,981.0472393333333,0.0
2020-05-17 05:00:00,181962044,0.0,0.0,181962044,1040.6994390390805,971.1531256735633,0.0
2020-05-17 05:15:00,181962044,0.0,0.0,181962044,1043.4490771047617,970.5567684476191,0.0
2020-05-17 05:30:00,181962044,0.0,0.0,181962044,1039.1094934,972.5224805999999,0.0
2020-05-17 05:45:00,181962044,0.0,0.0,181962044,1035.3414861103447,968.0716171816092,0.009403722622344828
2020-05-17 06:00:00,181962044,119.32833333333333,85.6825,181962044,1034.270777416092,978.4087256735631,0.227140438754482
2020-05-17 06:15:00,181962044,3216.5757143142855,771.1352380980952,181962044,1052.7281783333335,1005.2607312000001,0.6758438184666652
2020-05-17 06:30:00,181962044,10752.412380895237,1726.8333333490475,181962044,1055.4903729333334,1027.6832588,1.3303925389333326
2020-05-17 06:45:00,181962044,20341.10523798095,2794.6165476319047,181962044,1066.389601857471,1054.9634685333333,2.1798786053379304
2020-05-17 07:00:00,181962044,32587.024287428572,4485.763333419048,181962044,1078.3496848666664,1095.1355323333332,3.4025855145333326
2020-05-17 07:15:00,181962044,56255.194523666665,7480.3775,181962044,1094.4278131954022,1162.385456643678,5.8491457202528725
2020-05-17 07:30:00,181962044,66758.01595180952,10143.912976433334,181962044,1112.8298795428573,1241.1875380666665,7.677563248142854
2020-05-17 07:45:00,181962044,101668.81952309524,16410.620476119046,181962044,1142.6150640666665,1396.4184475999998,12.280026146666662
2020-05-17 08:00:00,181962044,123799.98404747619,23016.454881166665,181962044,1179.3268911448276,1595.5347914252875,17.80612077503448
2020-05-17 08:15:00,181962044,126963.44904619048,24240.031309566664,181962044,1206.9019277333334,1784.6936866000005,18.596902756666665
2020-05-17 08:30:00,181962044,137608.47952366667,26353.197380866666,181962044,1228.377779705747,1870.8665222436782,20.439129710114937
2020-05-17 08:45:00,181962044,178740.72166738095,29790.48202375238,181962044,1254.4182075333333,1969.5455868000001,22.719908772
2020-05-17 09:00:00,181962044,185393.03452380953,32129.375357042856,181962044,1270.079741586207,2035.7960480000002,24.462282399816093
2020-05-17 09:15:00,181962044,163282.6140477619,33978.07059519524,181962044,1291.2107740190477,2056.5152897142857,25.396642962952377
2020-05-17 09:30:00,181962044,200891.53428514284,34888.418809538096,181962044,1325.2565597333332,2161.4705273333334,28.980771423999997
2020-05-17 09:45:00,181962044,245016.98262333334,39545.7103581,181962044,1342.7430204137931,2211.286684427586,32.70759551071264
2020-05-17 10:00:00,181962044,232319.59641628573,36766.668333419046,181962044,1374.1971371333334,2291.8185106666665,31.44177991533333
2020-05-17 10:15:00,181962044,226752.32762319047,34002.10904766191,181962044,1371.3011502666666,2162.0725126,28.375882201333333
2020-05-17 10:30:00,181962044,242449.95405904762,38903.03928622857,181962044,1377.221689673563,2179.9958868827584,29.846124013655174
2020-05-17 10:45:00,181962044,269295.64238238096,41045.825239666665,181962044,1409.1134728,2337.4365336666665,35.28464453066667
2020-05-17 11:00:00,181962044,258232.43237666666,38506.828808666665,181962044,1424.607072432184,2347.116284409195,34.24281258073563
2020-05-17 11:15:00,181962044,291041.5888109524,40531.21880806667,181962044,1437.3314237333334,2448.9860537999994,36.956412724
2020-05-17 11:30:00,181962044,280934.16143,38069.612977190474,181962044,1458.4029430197043,2445.177445261084,32.462382388965516
2020-05-17 11:45:00,181962044,250688.36927742857,37050.66392805238,181962044,1456.561194,2346.1679567333335,29.156028762666665
2020-05-17 12:00:00,181962044,196030.3554734762,33654.74416682381,181962044,1457.8664019333332,2259.6869042000003,25.53805892733333
2020-05-17 12:15:00,181962044,250484.829289,40284.52154753333,181962044,1476.683942294253,2286.860895227586,29.960573941011493
2020-05-17 12:30:00,181962044,202323.66166680952,36222.22011877619,181962044,1483.4613068000006,2345.6339456,28.153481781333333
2020-05-17 12:45:00,181962044,248962.29952495237,40580.174523066664,181962044,1502.511337875862,2372.2005813885057,34.16027944418391
2020-05-17 13:00:00,181962044,147723.51952366668,30745.551666538096,181962044,1516.1932976666667,2366.5004594,25.899221839333332
2020-05-17 13:15:00,181962044,156809.33404919048,28383.273214314286,181962044,1508.705946505747,2198.5219843172413,27.535195088689655
